,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
8434,Naval Assault: The Killing Tide,X360,2010.0,Simulation,505 Games,0.08,0.07,0.0,0.02,40.0,11.0,4.2,5.0,Artech Studios,T
13918,Brothers In Arms DS,DS,2007.0,Shooter,Ubisoft,0.03,0.0,0.0,0.0,72.0,27.0,8,25.0,Gameloft,T
3517,Rock Band 3,PS3,2010.0,Misc,MTV Games,0.43,0.08,0.0,0.05,91.0,34.0,8,95.0,Harmonix Music Systems,T
6986,Tom Clancy's Splinter Cell,GC,2003.0,Action,Ubisoft,0.18,0.05,0.0,0.01,89.0,19.0,8.7,25.0,Ubisoft Shanghai,T
10755,Harvest Moon: Frantic Farming,DS,2009.0,Puzzle,Rising Star Games,0.08,0.0,0.0,0.01,72.0,7.0,6.8,6.0,Natsume,E
6767,Digimon World: Data Squad,PS2,2006.0,Role-Playing,Namco Bandai Games,0.12,0.09,0.0,0.03,43.0,12.0,8,20.0,Bec,E10+
5622,Silent Hill HD Collection,PS3,2012.0,Action,Konami Digital Entertainment,0.15,0.1,0.03,0.04,70.0,33.0,4.8,136.0,Hijinx Studios,M
1605,Oddworld: Abe's Oddysee,PS,1997.0,Platform,GT Interactive,0.75,0.44,0.0,0.06,85.0,10.0,9,96.0,Oddworld Inhabitants,T
1733,WWE SmackDown vs. Raw 2010,PS3,2009.0,Fighting,THQ,0.48,0.48,0.01,0.2,81.0,38.0,8.1,55.0,Yuke's,T
10516,Ride,XOne,2015.0,Racing,Milestone S.r.l.,0.04,0.05,0.0,0.01,54.0,9.0,5.3,17.0,Milestone S.r.l,E
3812,Bulletstorm,PS3,2011.0,Shooter,Electronic Arts,0.23,0.2,0.01,0.08,83.0,57.0,7.7,288.0,"Epic Games, People Can Fly",M
10554,E·O·E: Eve of Extinction,PS2,2002.0,Fighting,Eidos Interactive,0.04,0.03,0.02,0.01,57.0,28.0,7.2,6.0,Yuke's,T
11706,Duke Nukem: Land of the Babes,PS,2000.0,Shooter,Atari,0.04,0.03,0.0,0.0,37.0,7.0,6.8,20.0,n-Space,M
1761,Bad Boys: Miami Takedown,PS2,2004.0,Shooter,Empire Interactive,0.56,0.44,0.0,0.15,43.0,5.0,3.4,13.0,Blitz Games,M
2739,Capcom vs. SNK 2: Mark of the Millennium 2001,PS2,2001.0,Fighting,Capcom,0.22,0.17,0.3,0.06,81.0,22.0,7.9,27.0,Capcom,T
6891,Resident Evil Archives: Resident Evil Zero,Wii,2008.0,Action,Capcom,0.13,0.03,0.06,0.01,62.0,17.0,8.2,37.0,Capcom,M
12199,World Racing,XB,2003.0,Racing,TDK Mediactive,0.05,0.01,0.0,0.0,56.0,14.0,8.1,8.0,Synetic,E
7943,Bolt,PS3,2008.0,Adventure,Disney Interactive Studios,0.12,0.04,0.0,0.02,59.0,11.0,6.8,6.0,Avalanche Software,E10+
12910,Front Mission Evolved,PC,2010.0,Shooter,Square Enix,0.05,0.0,0.0,0.0,63.0,13.0,5.1,48.0,Double Helix Games,T
4206,Art Academy: Lessons for Everyone,3DS,2012.0,Action,Nintendo,0.2,0.04,0.21,0.02,81.0,14.0,7.6,22.0,"Nintendo, Headstrong Games",E
10350,ArmA III,PC,2013.0,Shooter,Bohemia Interactive,0.0,0.1,0.0,0.01,74.0,38.0,7.4,866.0,Bohemia Interactive,M
8258,NHL 2K9,X360,2008.0,Sports,Take-Two Interactive,0.15,0.01,0.0,0.01,69.0,33.0,6.7,7.0,Visual Concepts,E10+
9795,Conduit 2,Wii,2011.0,Shooter,Sega,0.07,0.04,0.0,0.01,64.0,51.0,7.6,60.0,High Voltage Software,T
3596,Barbie Groovy Games,GBA,2002.0,Misc,Universal Interactive,0.4,0.15,0.0,0.01,47.0,5.0,7,4.0,Digital Illusions,E
4632,Black,XB,2006.0,Shooter,Electronic Arts,0.31,0.09,0.0,0.01,77.0,65.0,8,51.0,Criterion Games,M
125,Red Dead Redemption,PS3,2010.0,Action,Take-Two Interactive,2.79,2.53,0.17,0.99,95.0,73.0,8.8,2456.0,Rockstar San Diego,M
1296,Fight Night Round 3,X360,2006.0,Fighting,Electronic Arts,1.33,0.03,0.01,0.1,86.0,67.0,8.8,264.0,EA Chicago,T
1976,The Simpsons: Road Rage,XB,2001.0,Racing,Electronic Arts,0.78,0.26,0.0,0.01,61.0,17.0,8.3,6.0,Fox Interactive,T
10267,Ty the Tasmanian Tiger 2: Bush Rescue,XB,2004.0,Platform,Electronic Arts,0.08,0.02,0.0,0.0,69.0,29.0,8.8,4.0,Krome Studios,E
3086,Freedom Wars,PSV,2014.0,Role-Playing,Sony Computer Entertainment,0.15,0.1,0.32,0.08,73.0,39.0,8.3,265.0,"Dimps Corporation, SCE Japan Studio",T
6882,4x4 EVO 2,XB,2001.0,Racing,Gathering of Developers,0.18,0.05,0.0,0.01,59.0,15.0,6.2,5.0,Terminal Reality,E
6506,Armored Core: Nexus,PS2,2004.0,Simulation,Indie Games,0.06,0.05,0.14,0.02,73.0,19.0,8.7,7.0,From Software,T
918,Mortal Kombat: Deception,PS2,2004.0,Fighting,Midway Games,0.92,0.72,0.0,0.24,81.0,43.0,8.5,90.0,Midway,M
4621,Thrillville: Off the Rails,PS2,2007.0,Strategy,LucasArts,0.2,0.16,0.0,0.05,70.0,11.0,1.7,30.0,Frontier Developments,E10+
364,The Getaway,PS2,2002.0,Action,Sony Computer Entertainment,1.23,1.77,0.05,0.49,72.0,49.0,6.8,88.0,Team Soho,M
15745,Worms,X360,2007.0,Strategy,Microsoft Game Studios,0.0,0.02,0.0,0.0,75.0,25.0,6.9,28.0,Team 17,E10+
2125,FIFA Soccer 2005,XB,2004.0,Sports,Electronic Arts,0.33,0.6,0.0,0.04,81.0,34.0,8.7,23.0,EA Canada,E
12315,BMX XXX,GC,2002.0,Sports,Acclaim Entertainment,0.05,0.01,0.0,0.0,60.0,15.0,5,7.0,"Z-Axis, Ltd.",M
12761,Viewtiful Joe: Red Hot Rumble,GC,2005.0,Action,Capcom,0.04,0.01,0.0,0.0,62.0,27.0,6.9,8.0,Clover Studio,T
55,Call of Duty: Modern Warfare 2,PS3,2009.0,Shooter,Activision,4.99,3.64,0.38,1.6,94.0,67.0,6.3,2073.0,Infinity Ward,M
638,LEGO Harry Potter: Years 1-4,Wii,2010.0,Action,Warner Bros. Interactive Entertainment,1.28,0.93,0.0,0.22,79.0,13.0,8,34.0,Traveller's Tales,E10+
302,Left 4 Dead 2,X360,2009.0,Shooter,Electronic Arts,2.67,0.87,0.05,0.38,89.0,76.0,8.6,681.0,Valve Software,M
5811,Bruce Lee: Quest of the Dragon,XB,2002.0,Fighting,Universal Interactive,0.23,0.07,0.0,0.01,32.0,24.0,2.4,10.0,Ronin Entertainment,T
1276,Dirge of Cerberus: Final Fantasy VII,PS2,2006.0,Shooter,Square Enix,0.47,0.37,0.52,0.12,57.0,51.0,6.9,103.0,Square Enix,T
10247,Death Jr.: Root of Evil,Wii,2008.0,Platform,Eidos Interactive,0.1,0.0,0.0,0.01,71.0,14.0,8.1,14.0,Backbone Entertainment,T
13337,StarCraft,PC,1998.0,Strategy,Activision,0.0,0.04,0.0,0.01,88.0,15.0,9.1,813.0,Blizzard Entertainment,T
4143,James Bond 007: Blood Stone,X360,2010.0,Shooter,Activision,0.2,0.23,0.0,0.05,62.0,66.0,7.1,63.0,Bizarre Creations,T
6493,Project CARS,XOne,2015.0,Racing,Slightly Mad Studios,0.11,0.13,0.0,0.02,81.0,16.0,5.8,135.0,Slightly Mad Studios,E
10453,Wasteland 2,PC,2015.0,Role-Playing,inXile Entertainment,0.03,0.06,0.0,0.01,81.0,65.0,7.3,1170.0,InXile Entertainment,M
10488,Exit DS,DS,2008.0,Puzzle,Square Enix,0.09,0.0,0.01,0.01,64.0,25.0,6.7,6.0,Moss,E
6937,Broken Sword: Shadow of the Templars - The Director's Cut,Wii,2009.0,Adventure,Ubisoft,0.11,0.1,0.0,0.02,74.0,29.0,8.1,14.0,Revolution Software,T
7240,NBA Live 09 All-Play,Wii,2008.0,Sports,Electronic Arts,0.19,0.01,0.0,0.02,51.0,11.0,5.9,14.0,EA Sports,E
9945,Onechanbara: Bikini Zombie Slayers,Wii,2008.0,Action,D3Publisher,0.11,0.0,0.0,0.01,55.0,24.0,8,20.0,Tamsoft,M
13389,Tom Clancy's Rainbow Six: Lockdown,GC,2005.0,Shooter,Ubisoft,0.04,0.01,0.0,0.0,72.0,8.0,7.8,5.0,"Red Storm Entertainment, Ubisoft Montreal",M
2393,LittleBigPlanet Karting,PS3,2012.0,Action,Sony Computer Entertainment,0.42,0.3,0.01,0.15,73.0,69.0,6.9,159.0,"Media Molecule, United Front Games",E
6376,The Sims 2: Pets,GC,2006.0,Simulation,Electronic Arts,0.21,0.05,0.0,0.01,66.0,15.0,7.3,8.0,Maxis,T
6981,The Club,PS3,2008.0,Shooter,Sega,0.14,0.07,0.0,0.03,72.0,42.0,6.5,15.0,Bizarre Creations,M
3900,Major League Baseball 2K10,X360,2010.0,Sports,Take-Two Interactive,0.47,0.0,0.0,0.04,76.0,26.0,7.6,38.0,Visual Concepts,E
16433,Greg Hastings' Tournament Paintball Max'd,PS2,2006.0,Shooter,Activision,0.01,0.0,0.0,0.0,70.0,8.0,9.2,32.0,Activision Value,E10+
5585,Harvest Moon: Back to Nature,PS,1999.0,Simulation,Ubisoft,0.11,0.07,0.12,0.02,82.0,6.0,9.3,78.0,Victor Interactive Software,E
7956,Saints Row IV,PC,2013.0,Action,Deep Silver,0.11,0.06,0.0,0.02,86.0,45.0,7.4,1543.0,Volition Inc.,M
11314,Knights in the Nightmare,DS,2008.0,Role-Playing,Sting,0.06,0.0,0.02,0.0,76.0,25.0,8.6,23.0,Sting,T
12348,Gallop Racer 2004,PS2,2004.0,Sports,Zoo Digital Publishing,0.03,0.02,0.0,0.01,70.0,15.0,8.7,12.0,Tecmo,E
4188,Pirates of the Caribbean: Dead Man's Chest,GBA,2006.0,Adventure,Disney Interactive Studios,0.33,0.12,0.0,0.01,70.0,8.0,5.6,5.0,Amaze Entertainment,E10+
666,The Incredibles,PS2,2004.0,Action,THQ,0.96,1.08,0.04,0.3,62.0,36.0,7.6,22.0,Heavy Iron Studios,T
3266,Wall-E,X360,2008.0,Platform,THQ,0.29,0.26,0.0,0.07,50.0,32.0,6.3,6.0,Heavy Iron Studios,E
1887,WWE SmackDown vs. Raw 2011,PS3,2010.0,Fighting,THQ,0.44,0.46,0.01,0.18,74.0,42.0,6.9,41.0,Yuke's,T
11458,FIFA Soccer 2003,GC,2002.0,Sports,Electronic Arts,0.06,0.02,0.0,0.0,86.0,12.0,7.8,10.0,EA Canada,E
8472,Star Wars: Super Bombad Racing,PS2,2001.0,Racing,LucasArts,0.08,0.06,0.0,0.02,71.0,21.0,4.9,8.0,Lucas Learning,E
9911,Raiden IV,X360,2008.0,Shooter,Moss,0.1,0.0,0.01,0.01,63.0,4.0,7.8,10.0,Moss,E10+
9091,NFL Blitz 20-03,XB,2002.0,Sports,Midway Games,0.11,0.03,0.0,0.01,72.0,12.0,7.8,4.0,Point of View,E
11637,Samurai Warriors 2,X360,2006.0,Action,Tecmo Koei,0.07,0.01,0.0,0.01,52.0,30.0,8.7,18.0,Omega Force,T
7350,MVP Baseball,PSP,2005.0,Sports,Electronic Arts,0.2,0.0,0.0,0.02,67.0,21.0,7.7,16.0,EA Canada,E
760,The Sims: House Party,PC,2001.0,Simulation,Electronic Arts,1.23,0.83,0.0,0.1,74.0,17.0,7.9,30.0,Maxis,T
3818,Michael Jackson: The Experience,PS3,2011.0,Misc,Ubisoft,0.25,0.19,0.0,0.08,66.0,11.0,8.4,16.0,Ubisoft Montreal,E10+
4300,Area 51,PS2,2005.0,Shooter,Midway Games,0.22,0.17,0.0,0.06,75.0,37.0,8.4,52.0,Midway Studios - Austin,M
7941,R-Type Final,PS2,2003.0,Shooter,Metro 3D,0.09,0.07,0.0,0.02,79.0,50.0,9.1,21.0,Irem,E
11223,Rugby 15,XOne,2015.0,Sports,Bigben Interactive,0.03,0.05,0.0,0.01,20.0,4.0,3.1,30.0,HB Studios Multimedia,E
5971,ExerBeat,Wii,2010.0,Sports,Namco Bandai Games,0.1,0.16,0.0,0.03,60.0,9.0,7.6,5.0,Namco Bandai Games,E
2832,Dead to Rights,XB,2002.0,Shooter,Electronic Arts,0.53,0.17,0.0,0.03,73.0,39.0,8.9,16.0,Namco,M
5449,Jeanne d'Arc,PSP,2006.0,Role-Playing,Sony Computer Entertainment,0.21,0.0,0.1,0.02,87.0,45.0,8.2,74.0,Level 5,T
3472,Final Fantasy: The 4 Heroes of Light,DS,2009.0,Role-Playing,Square Enix,0.22,0.1,0.23,0.03,71.0,49.0,7.1,38.0,Matrix Software,E10+
6327,Lightning Returns: Final Fantasy XIII,X360,2013.0,Role-Playing,Square Enix,0.15,0.08,0.01,0.02,69.0,21.0,6.6,222.0,Square Enix,T
10320,Cabela's North American Adventures,X360,2010.0,Sports,Activision,0.1,0.0,0.0,0.01,51.0,5.0,9,4.0,FUN Labs,T
4854,Castlevania: Portrait of Ruin,DS,2006.0,Platform,Konami Digital Entertainment,0.31,0.02,0.04,0.03,85.0,51.0,8.3,87.0,Konami,T
4637,Valkyrie Profile: Covenant of the Plume,DS,2008.0,Role-Playing,Square Enix,0.22,0.02,0.16,0.02,74.0,35.0,6.8,12.0,Tri-Ace,T
5115,Theatrhythm Final Fantasy: Curtain Call,3DS,2014.0,Misc,Square Enix,0.13,0.08,0.15,0.02,83.0,52.0,8.2,66.0,Indies Zero,T
15941,Worms World Party,PC,2001.0,Strategy,Virgin Interactive,0.0,0.01,0.0,0.0,75.0,8.0,7.6,68.0,Team 17,E
12536,Serious Sam II,XB,2005.0,Shooter,Take-Two Interactive,0.05,0.01,0.0,0.0,72.0,34.0,6.7,11.0,Croteam,M
1331,My Word Coach,DS,2007.0,Misc,Ubisoft,0.37,0.89,0.0,0.18,71.0,7.0,6.8,5.0,Ubisoft,E
12734,Tiger Woods PGA Tour 08,DS,2007.0,Sports,Electronic Arts,0.05,0.0,0.0,0.0,81.0,10.0,7.6,8.0,Exient Entertainment,E
7002,Cross Edge,PS3,2008.0,Role-Playing,Nippon Ichi Software,0.14,0.02,0.05,0.02,52.0,32.0,7.2,82.0,Compile Heart,T
9550,Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,2004.0,Action,Konami Digital Entertainment,0.1,0.03,0.0,0.0,48.0,20.0,5.6,8.0,Konami,T
6941,Bakugan: Battle Brawlers,PS3,2009.0,Action,Activision,0.19,0.03,0.0,0.02,63.0,10.0,8.2,5.0,Now Production,E
9521,Otogi: Myth of Demons,XB,2002.0,Action,Sega,0.08,0.02,0.03,0.0,80.0,40.0,8.5,28.0,From Software,T
6949,Disney's A Christmas Carol,DS,2009.0,Adventure,Disney Interactive Studios,0.21,0.01,0.0,0.02,66.0,7.0,6.5,4.0,Sumo Digital,E
13051,Shifters,PS2,2002.0,Adventure,3DO,0.03,0.02,0.0,0.01,37.0,12.0,5.9,8.0,3DO,T
15781,Tomb Raider: Legend,PC,2006.0,Action,Eidos Interactive,0.0,0.01,0.0,0.0,82.0,31.0,7.9,244.0,Nixxes Software,T
4530,Alpha Protocol,PS3,2010.0,Role-Playing,Sega,0.19,0.17,0.0,0.07,64.0,49.0,6.9,117.0,Obsidian Entertainment,M
4673,TimeShift,X360,2007.0,Shooter,Vivendi Games,0.36,0.02,0.0,0.03,70.0,58.0,7.9,63.0,Saber Interactive,M
12173,Deep Labyrinth,DS,2006.0,Action,505 Games,0.06,0.0,0.0,0.0,57.0,18.0,8.8,4.0,Interactive Brains,E10+
6996,XCOM 2,PC,2016.0,Strategy,Take-Two Interactive,0.09,0.12,0.0,0.02,88.0,104.0,7.1,1221.0,Firaxis Games,T
1252,Football Manager 2012,PC,2011.0,Sports,Sega,0.02,1.16,0.0,0.33,84.0,45.0,8,172.0,Sports Interactive,E
11470,Smuggler's Run: Warzones,GC,2002.0,Misc,Take-Two Interactive,0.06,0.02,0.0,0.0,79.0,23.0,6.9,11.0,Rockstar San Diego,T
15254,Zathura,XB,2005.0,Adventure,Take-Two Interactive,0.02,0.0,0.0,0.0,48.0,15.0,5.5,4.0,High Voltage Software,E10+
4858,Tomb Raider: Anniversary,X360,2007.0,Action,Eidos Interactive,0.12,0.22,0.0,0.05,77.0,33.0,8.3,39.0,Crystal Dynamics,T
8427,NASCAR '14,X360,2014.0,Racing,Deep Silver,0.15,0.0,0.0,0.02,65.0,4.0,5.1,14.0,Deep Silver,E
10176,Project: Snowblind,XB,2005.0,Action,Eidos Interactive,0.08,0.02,0.0,0.0,79.0,44.0,7,10.0,Crystal Dynamics,T
10357,Reign of Fire,GC,2002.0,Shooter,BAM! Entertainment,0.08,0.02,0.0,0.0,54.0,9.0,5.9,7.0,Kuju Entertainment,T
12725,Zone of the Enders: The Fist of Mars,GBA,2001.0,Role-Playing,Konami Digital Entertainment,0.04,0.02,0.0,0.0,71.0,12.0,9,9.0,WinkySoft,E
249,Tony Hawk's Pro Skater 3,PS2,2001.0,Sports,Activision,2.66,1.29,0.01,0.46,97.0,34.0,7.5,298.0,Neversoft Entertainment,T
9766,Killer is Dead,X360,2013.0,Action,Deep Silver,0.08,0.02,0.01,0.01,64.0,38.0,7.2,144.0,Grasshopper Manufacture,M
7239,Guitar Hero: Smash Hits,PS2,2009.0,Misc,Activision,0.11,0.01,0.0,0.1,69.0,6.0,8.3,6.0,Beenox,T
10273,The Polar Express,GC,2004.0,Adventure,THQ,0.08,0.02,0.0,0.0,40.0,7.0,4.7,9.0,Blue Tongue Entertainment,E
4976,NFL GameDay 2002,PS2,2001.0,Sports,Sony Computer Entertainment,0.19,0.15,0.0,0.05,51.0,18.0,4.6,5.0,Red Zone Entertainment,E
4544,Crash: Mind Over Mutant,Wii,2008.0,Platform,Vivendi Games,0.35,0.05,0.0,0.03,70.0,13.0,6.6,16.0,Radical Entertainment,E10+
5565,Just Dance 2016,XOne,2015.0,Misc,Ubisoft,0.25,0.04,0.0,0.03,66.0,10.0,6.1,18.0,Ubisoft,E10+
716,Sonic Advance,GBA,2001.0,Platform,Sega,1.19,0.71,0.22,0.13,87.0,22.0,8.1,48.0,Sonic Team,E
15444,Headhunter: Redemption,XB,2004.0,Action,Sega,0.02,0.0,0.0,0.0,59.0,26.0,6.8,4.0,Amuze,M
4809,FIFA 14,PC,2013.0,Sports,Electronic Arts,0.01,0.36,0.0,0.03,87.0,6.0,4.6,441.0,EA Canada,E
16233,Madden NFL 13,PS3,2012.0,Sports,Electronic Arts,0.0,0.01,0.0,0.0,83.0,22.0,5.5,101.0,EA Tiburon,E
7140,Justice League Heroes,PSP,2006.0,Role-Playing,Eidos Interactive,0.2,0.01,0.0,0.02,72.0,13.0,7.8,5.0,Snowblind Studios,T
7190,Tony Hawk's Downhill Jam,DS,2006.0,Sports,Activision,0.2,0.0,0.0,0.02,76.0,34.0,7,7.0,Vicarious Visions,E
1460,Lost Planet: Extreme Condition,X360,2006.0,Shooter,Capcom,1.09,0.04,0.1,0.1,79.0,76.0,7.1,187.0,Capcom,T
5989,Deadpool,PS4,2015.0,Action,Activision,0.14,0.11,0.0,0.05,60.0,11.0,5.7,68.0,High Moon Studios,M
2000,F1 2012,PS3,2012.0,Racing,Codemasters,0.12,0.63,0.05,0.23,81.0,23.0,7.5,54.0,Codemasters,E
12763,Blade Dancer: Lineage of Light,PSP,2006.0,Role-Playing,Atari,0.05,0.0,0.0,0.0,60.0,33.0,6.9,16.0,Hit Maker,E10+
15158,DemiKids: Light Version,GBA,2002.0,Role-Playing,Atlus,0.02,0.01,0.0,0.0,62.0,8.0,8.3,15.0,Multimedia Intelligence Transfer,E
8175,UFC: Sudden Impact,PS2,2004.0,Fighting,Global Star,0.09,0.07,0.0,0.02,54.0,29.0,7.7,7.0,Opus,T
404,James Bond 007: Nightfire,PS2,2002.0,Shooter,Electronic Arts,1.45,1.29,0.12,0.46,77.0,20.0,8.5,66.0,Eurocom Entertainment Software,T
384,Clubhouse Games,DS,2006.0,Misc,Nintendo,0.59,1.79,0.73,0.34,83.0,30.0,8.4,28.0,Agenda,E
10344,Pro Evolution Soccer 2016,XOne,2015.0,Sports,Konami Digital Entertainment,0.04,0.06,0.0,0.01,85.0,14.0,6.2,144.0,Konami,E
1633,Ben 10: Protector of Earth,Wii,2007.0,Action,D3Publisher,0.54,0.55,0.0,0.13,63.0,6.0,7.7,9.0,High Voltage Software,E10+
13772,Aeon Flux,PS2,2005.0,Action,THQ,0.02,0.02,0.0,0.01,66.0,19.0,5.8,9.0,Terminal Reality,T
4784,The Chronicles of Narnia: Prince Caspian,PS2,2008.0,Action,Disney Interactive Studios,0.2,0.15,0.0,0.05,67.0,6.0,7,8.0,Traveller's Tales,T
6970,World Series Baseball,XB,2002.0,Sports,Sega,0.17,0.05,0.0,0.01,85.0,20.0,8.8,6.0,Blueshift,E
13528,Virtua Tennis 3,X360,2007.0,Sports,Sega,0.03,0.01,0.0,0.0,80.0,34.0,6.8,26.0,Sumo Digital,E
4158,Hot Wheels Velocity X,PS2,2002.0,Racing,THQ,0.23,0.18,0.0,0.06,54.0,7.0,7.1,16.0,Beyond Games,E
13140,Bejeweled Twist,PC,2008.0,Puzzle,PopCap Games,0.01,0.04,0.0,0.01,78.0,12.0,7.3,11.0,PopCap,E
13550,Battlezone,PS4,2016.0,Action,Rebellion Developments,0.02,0.02,0.0,0.01,66.0,39.0,7,31.0,Rebellion,T
8415,The Cursed Crusade,PS3,2011.0,Action,DTP Entertainment,0.07,0.06,0.01,0.03,45.0,17.0,5,26.0,Kylotonn,M
11328,Onimusha Tactics,GBA,2003.0,Strategy,Capcom,0.06,0.02,0.0,0.0,64.0,21.0,8.7,7.0,Capcom,T
10016,Rugby 15,PS4,2015.0,Sports,Bigben Interactive,0.04,0.06,0.0,0.02,19.0,5.0,3.4,65.0,HB Studios Multimedia,E
1015,Wii Party U,WiiU,2013.0,Misc,Nintendo,0.3,0.56,0.84,0.05,65.0,38.0,6.8,135.0,Nd Cube,E
13164,Arx Fatalis,XB,2003.0,Role-Playing,Mindscape,0.04,0.01,0.0,0.0,71.0,31.0,8.2,6.0,Arkane Studios,M
7418,A Boy and His Blob,Wii,2009.0,Platform,Majesco Entertainment,0.18,0.01,0.0,0.01,80.0,43.0,8.7,35.0,WayForward,E
7409,Cursed Mountain,Wii,2009.0,Adventure,Deep Silver,0.09,0.1,0.0,0.02,67.0,51.0,7.6,33.0,"Deep Silver, Sproing Interactive Media, Sproing",M
8989,Cars: Mater-National Championship,X360,2007.0,Racing,THQ,0.13,0.0,0.0,0.01,58.0,9.0,7.8,6.0,Rainbow Studios,E
1838,Guitar Hero Encore: Rocks The 80s,PS2,2007.0,Misc,RedOctane,0.92,0.04,0.0,0.15,69.0,50.0,6.3,31.0,Harmonix Music Systems,T
7026,Mafia,XB,2004.0,Action,Take-Two Interactive,0.17,0.05,0.0,0.01,66.0,33.0,7.7,22.0,Illusion Softworks,M
7714,Big Mutha Truckers,XB,2002.0,Racing,Empire Interactive,0.15,0.04,0.0,0.01,59.0,12.0,4.3,9.0,Eutechnyx,T
1581,LEGO Battles,DS,2009.0,Strategy,Warner Bros. Interactive Entertainment,0.77,0.37,0.0,0.11,65.0,29.0,8.9,51.0,Hellbent Games,E
2779,Namco Museum Remix,Wii,2007.0,Misc,Atari,0.68,0.0,0.0,0.05,49.0,18.0,6.3,4.0,TOSE,E
10700,Predator: Concrete Jungle,XB,2005.0,Action,Vivendi Games,0.07,0.02,0.0,0.0,46.0,17.0,8,10.0,Eurocom Entertainment Software,M
6132,Chromehounds,X360,2006.0,Simulation,Sega,0.24,0.0,0.01,0.02,71.0,60.0,7,72.0,From Software,T
5320,Mirror's Edge Catalyst,PS4,2016.0,Platform,Electronic Arts,0.11,0.16,0.02,0.05,69.0,50.0,4.7,578.0,EA DICE,T
7102,Valhalla Knights 2,PSP,2008.0,Role-Playing,Rising Star Games,0.09,0.0,0.12,0.01,50.0,13.0,5.4,13.0,K2,E10+
3775,Peter Jackson's King Kong: The Official Game of the Movie,XB,2005.0,Action,Ubisoft,0.34,0.17,0.0,0.02,82.0,43.0,8.5,11.0,Ubisoft Montpellier,T
539,Mortal Kombat X,PS4,2015.0,Fighting,Warner Bros. Interactive Entertainment,1.5,0.8,0.0,0.48,83.0,81.0,7.7,836.0,"Warner Bros. Interactive Entertainment, NetherRealm Studios",M
7483,Frogger 3D,3DS,2011.0,Action,Konami Digital Entertainment,0.16,0.03,0.0,0.01,54.0,11.0,5.5,8.0,Alpha Unit,E
13659,Dance Dance Revolution Disney Mix,PS,2000.0,Simulation,Konami Digital Entertainment,0.02,0.02,0.0,0.0,74.0,7.0,8.3,13.0,Konami,E
9337,Rogue Warrior,PS3,2009.0,Shooter,Bethesda Softworks,0.11,0.01,0.0,0.01,27.0,24.0,2.8,66.0,Rebellion,M
4468,Primal,PS2,2003.0,Action,Sony Computer Entertainment,0.21,0.17,0.0,0.06,73.0,36.0,8.6,53.0,SCEE,M
667,Madden NFL 08,X360,2007.0,Sports,Electronic Arts,2.18,0.01,0.0,0.18,85.0,46.0,6.4,108.0,EA Tiburon,E
11211,Rock Band 3,DS,2010.0,Misc,MTV Games,0.07,0.01,0.0,0.01,79.0,8.0,5.5,6.0,Backbone Entertainment,E10+
8549,The BIGS,PS3,2007.0,Sports,Take-Two Interactive,0.15,0.0,0.0,0.01,77.0,19.0,7.2,12.0,Blue Castle Games,E
5063,Skylanders Giants,WiiU,2012.0,Action,Activision,0.22,0.12,0.0,0.03,80.0,8.0,6.9,22.0,Vicarious Visions,E10+
11023,Yaiba: Ninja Gaiden Z,PS3,2014.0,Action,Tecmo Koei,0.05,0.03,0.0,0.02,43.0,46.0,4.5,84.0,"Spark Unlimited, comcept",M
1353,NFL Street,PS2,2004.0,Sports,Electronic Arts,1.15,0.08,0.0,0.19,80.0,36.0,8.9,45.0,EA Tiburon,E
2703,Portal 2,PC,2011.0,Shooter,Valve Software,0.33,0.32,0.0,0.1,95.0,52.0,8.8,5999.0,Valve Software,E10+
3330,Yakuza: Dead Souls,PS3,2011.0,Shooter,Sega,0.09,0.06,0.42,0.03,64.0,55.0,7.4,69.0,Ryu ga Gotoku Studios,M
8053,Ghostbusters: The Video Game,PSP,2009.0,Action,Atari,0.16,0.01,0.0,0.02,54.0,13.0,4.7,13.0,Red Fly Studio,E10+
11829,Damage Inc.: Pacific Squadron WWII,X360,2012.0,Simulation,Mad Catz,0.07,0.0,0.0,0.01,49.0,24.0,5.5,6.0,Mad Catz,T
3584,WWE Raw 2,XB,2003.0,Fighting,THQ,0.43,0.11,0.0,0.02,68.0,26.0,7.3,25.0,Anchor,T
3376,SimCity DS,DS,2007.0,Simulation,Electronic Arts,0.33,0.02,0.21,0.03,69.0,27.0,6.3,18.0,Aki Corp.,E
1256,Tokyo Xtreme Racer Zero,PS2,2000.0,Racing,Crave Entertainment,0.66,0.52,0.15,0.17,76.0,15.0,8.9,64.0,Genki,E
5348,Call of Duty: Ghosts,WiiU,2013.0,Shooter,Activision,0.22,0.09,0.01,0.03,69.0,6.0,3.4,256.0,Treyarch,M
11003,Road Trip,PS2,2002.0,Racing,Play It,0.04,0.03,0.0,0.01,80.0,4.0,9,41.0,Takara,E
4175,Need for Speed Carbon,XB,2006.0,Racing,Electronic Arts,0.35,0.1,0.0,0.02,74.0,19.0,7.4,11.0,EA Canada,E10+
1852,Castlevania: Lords of Shadow,PS3,2010.0,Action,Konami Digital Entertainment,0.5,0.35,0.1,0.15,85.0,62.0,8,468.0,Mercury Steam,M
